municipio;ano;Homicidio;Furto;Roubo;FRV
EUCLIDES DA CUNHA PAULISTA;2019;0;55;1;1
FARTURA;2001;1;83;1;8
FARTURA;2002;1;81;1;3
FARTURA;2003;2;117;5;10
FARTURA;2004;2;117;7;7
FARTURA;2005;0;160;3;5
FARTURA;2006;0;114;6;4
FARTURA;2007;0;114;8;3
FARTURA;2008;1;124;7;3
FARTURA;2009;0;114;13;6
FARTURA;2010;1;102;4;2
FARTURA;2011;1;74;6;14
FARTURA;2012;0;93;3;8
FARTURA;2013;0;132;7;14
FARTURA;2014;1;100;9;13
FARTURA;2015;1;116;8;7
FARTURA;2016;1;131;17;15
FARTURA;2017;1;157;9;12
FARTURA;2018;1;184;4;10
FARTURA;2019;3;189;8;12
FERNANDOPOLIS;2001;2;686;33;24
FERNANDOPOLIS;2002;5;596;28;18
FERNANDOPOLIS;2003;7;769;39;31
FERNANDOPOLIS;2004;3;1018;29;35
FERNANDOPOLIS;2005;2;961;41;32
FERNANDOPOLIS;2006;2;781;53;54
FERNANDOPOLIS;2007;2;640;38;54
FERNANDOPOLIS;2008;2;517;37;40
FERNANDOPOLIS;2009;3;852;41;51
FERNANDOPOLIS;2010;8;911;43;74
FERNANDOPOLIS;2011;2;732;51;68
FERNANDOPOLIS;2012;2;951;60;103
FERNANDOPOLIS;2013;3;643;38;126
FERNANDOPOLIS;2014;1;660;49;127
FERNANDOPOLIS;2015;3;777;42;141
FERNANDOPOLIS;2016;3;938;87;129
FERNANDOPOLIS;2017;0;764;32;73
FERNANDOPOLIS;2018;0;533;22;39
FERNANDOPOLIS;2019;2;538;22;30
FERNANDO PRESTES;2001;0;17;1;1
FERNANDO PRESTES;2002;0;34;0;1
FERNANDO PRESTES;2003;0;35;0;0
FERNANDO PRESTES;2004;0;38;2;2
FERNANDO PRESTES;2005;0;43;1;2
FERNANDO PRESTES;2006;1;35;4;5
FERNANDO PRESTES;2007;0;35;1;3
FERNANDO PRESTES;2008;1;20;3;1
FERNANDO PRESTES;2009;0;33;0;1
FERNANDO PRESTES;2010;0;33;1;3
FERNANDO PRESTES;2011;0;28;3;2
FERNANDO PRESTES;2012;1;35;4;0
FERNANDO PRESTES;2013;0;42;1;4
FERNANDO PRESTES;2014;1;25;5;3
FERNANDO PRESTES;2015;0;23;3;1
FERNANDO PRESTES;2016;1;37;2;3
FERNANDO PRESTES;2017;0;60;5;2
FERNANDO PRESTES;2018;0;41;1;3
FERNANDO PRESTES;2019;0;56;4;3
FERNAO;2001;0;4;0;0
FERNAO;2002;0;6;0;0
FERNAO;2003;0;14;0;0
FERNAO;2004;0;8;0;0
FERNAO;2005;0;9;0;0
FERNAO;2006;0;7;0;0
FERNAO;2007;0;3;0;0
FERNAO;2008;0;4;0;0
FERNAO;2009;0;10;1;0
FERNAO;2010;0;13;0;0
FERNAO;2011;0;15;0;0
FERNAO;2012;0;9;0;0
FERNAO;2013;0;5;0;0
FERNAO;2014;0;6;0;0
FERNAO;2015;0;16;0;0
FERNAO;2016;0;14;1;0
FERNAO;2017;0;8;1;0
FERNAO;2018;0;14;0;0
FERNAO;2019;0;20;2;0
FERRAZ DE VASCONCELOS;2001;51;790;676;471
FERRAZ DE VASCONCELOS;2002;71;787;667;479
FERRAZ DE VASCONCELOS;2003;74;870;740;555
FERRAZ DE VASCONCELOS;2004;58;1107;587;597
FERRAZ DE VASCONCELOS;2005;50;1050;531;622
FERRAZ DE VASCONCELOS;2006;42;1061;559;564
FERRAZ DE VASCONCELOS;2007;32;979;573;369
FERRAZ DE VASCONCELOS;2008;23;826;497;305
FERRAZ DE VASCONCELOS;2009;19;815;684;421
FERRAZ DE VASCONCELOS;2010;26;581;615;466
FERRAZ DE VASCONCELOS;2011;24;723;683;644
FERRAZ DE VASCONCELOS;2012;42;888;718;749
FERRAZ DE VASCONCELOS;2013;27;1121;993;865
FERRAZ DE VASCONCELOS;2014;16;754;866;927
FERRAZ DE VASCONCELOS;2015;16;885;988;1038
FERRAZ DE VASCONCELOS;2016;25;761;1025;882
FERRAZ DE VASCONCELOS;2017;15;1003;1226;947
FERRAZ DE VASCONCELOS;2018;8;933;1283;786
FERRAZ DE VASCONCELOS;2019;15;1260;1672;844
FLORA RICA;2001;0;2;0;0
FLORA RICA;2002;0;2;0;0
FLORA RICA;2003;0;1;0;0
FLORA RICA;2004;0;2;0;0
FLORA RICA;2005;0;4;0;0
FLORA RICA;2006;0;3;0;0
FLORA RICA;2007;0;6;0;0
FLORA RICA;2008;0;5;0;0
FLORA RICA;2009;0;8;0;0
FLORA RICA;2010;2;6;0;0
FLORA RICA;2011;0;6;1;0
FLORA RICA;2012;0;18;0;1
FLORA RICA;2013;0;7;0;0
FLORA RICA;2014;0;11;0;2
FLORA RICA;2015;0;10;0;0
FLORA RICA;2016;0;13;0;0
FLORA RICA;2017;0;7;0;0
FLORA RICA;2018;0;6;1;0
FLORA RICA;2019;0;11;0;0
FLOREAL;2001;0;12;1;0
FLOREAL;2002;1;17;0;0
FLOREAL;2003;0;14;0;1
FLOREAL;2004;0;25;1;0
FLOREAL;2005;0;21;0;0
FLOREAL;2006;0;12;2;0
FLOREAL;2007;0;24;0;0
FLOREAL;2008;0;39;1;4
FLOREAL;2009;0;25;3;2
FLOREAL;2010;0;31;0;2
FLOREAL;2011;0;31;0;1
FLOREAL;2012;0;29;1;1
FLOREAL;2013;0;30;0;0
FLOREAL;2014;0;38;1;2
FLOREAL;2015;0;33;2;0
FLOREAL;2016;0;52;0;0
FLOREAL;2017;0;41;1;1
FLOREAL;2018;0;30;1;1
FLOREAL;2019;0;23;0;2
FLORIDA PAULISTA;2001;2;30;0;1
FLORIDA PAULISTA;2002;0;19;3;0
FLORIDA PAULISTA;2003;0;28;4;1
FLORIDA PAULISTA;2004;1;35;4;0
FLORIDA PAULISTA;2005;2;33;5;1
FLORIDA PAULISTA;2006;0;48;2;0
FLORIDA PAULISTA;2007;1;44;0;1
FLORIDA PAULISTA;2008;0;42;2;0
FLORIDA PAULISTA;2009;1;33;1;4
FLORIDA PAULISTA;2010;0;42;2;1
FLORIDA PAULISTA;2011;1;36;2;0
FLORIDA PAULISTA;2012;0;45;1;1
FLORIDA PAULISTA;2013;0;34;3;2
FLORIDA PAULISTA;2014;1;27;2;0
FLORIDA PAULISTA;2015;0;41;1;0
FLORIDA PAULISTA;2016;0;58;1;1
FLORIDA PAULISTA;2017;0;69;2;1
FLORIDA PAULISTA;2018;1;32;1;0
FLORIDA PAULISTA;2019;0;28;0;0
FLORINEA;2001;0;19;0;1
FLORINEA;2002;0;15;3;2
FLORINEA;2003;0;15;1;0
FLORINEA;2004;0;31;0;0
FLORINEA;2005;0;33;1;0
FLORINEA;2006;0;20;1;1
FLORINEA;2007;0;30;0;1
FLORINEA;2008;0;51;2;1
FLORINEA;2009;1;27;2;1
FLORINEA;2010;0;37;2;1
FLORINEA;2011;0;27;4;0
FLORINEA;2012;0;39;5;1
FLORINEA;2013;1;34;3;0
FLORINEA;2014;0;15;2;0
FLORINEA;2015;0;13;0;1
FLORINEA;2016;0;26;0;3
FLORINEA;2017;0;25;1;2
FLORINEA;2018;0;23;2;0
FLORINEA;2019;2;35;1;0
FRANCA;2001;24;5685;456;234
FRANCA;2002;15;5019;377;323
FRANCA;2003;20;6664;494;452
FRANCA;2004;29;6827;592;530
FRANCA;2005;22;7377;741;614
FRANCA;2006;20;7252;759;702
FRANCA;2007;14;5969;695;613
FRANCA;2008;11;4587;619;578
FRANCA;2009;20;5141;684;727
FRANCA;2010;13;5252;693;617
FRANCA;2011;9;5540;659;828
FRANCA;2012;18;6342;812;923
FRANCA;2013;15;5732;710;732
FRANCA;2014;17;5431;914;803
FRANCA;2015;21;5470;862;852
FRANCA;2016;21;6479;834;1002
FRANCA;2017;25;6055;679;802
FRANCA;2018;11;4863;455;595
FRANCA;2019;16;4624;447;559
FRANCISCO MORATO;2001;63;768;521;70
FRANCISCO MORATO;2002;61;768;428;120
FRANCISCO MORATO;2003;66;1539;444;44
FRANCISCO MORATO;2004;57;1062;369;102
FRANCISCO MORATO;2005;55;869;332;99
FRANCISCO MORATO;2006;48;975;355;114
FRANCISCO MORATO;2007;20;1023;351;107
FRANCISCO MORATO;2008;21;950;520;113
FRANCISCO MORATO;2009;19;960;590;136
FRANCISCO MORATO;2010;18;1009;504;88
FRANCISCO MORATO;2011;15;831;564;144
FRANCISCO MORATO;2012;27;750;618;141
FRANCISCO MORATO;2013;11;768;556;154
FRANCISCO MORATO;2014;16;858;516;244
FRANCISCO MORATO;2015;14;878;695;243
FRANCISCO MORATO;2016;14;958;998;263
FRANCISCO MORATO;2017;22;809;1017;219
FRANCISCO MORATO;2018;18;1009;1009;301
FRANCISCO MORATO;2019;15;1050;798;167
FRANCO DA ROCHA;2001;41;839;431;187
FRANCO DA ROCHA;2002;46;747;357;193
FRANCO DA ROCHA;2003;58;1282;447;142
FRANCO DA ROCHA;2004;32;868;327;139
FRANCO DA ROCHA;2005;33;822;313;187
FRANCO DA ROCHA;2006;27;833;321;228
FRANCO DA ROCHA;2007;29;865;380;123
FRANCO DA ROCHA;2008;19;891;546;151
FRANCO DA ROCHA;2009;26;920;570;222
FRANCO DA ROCHA;2010;28;907;639;256
FRANCO DA ROCHA;2011;23;711;586;243
FRANCO DA ROCHA;2012;14;665;469;266
FRANCO DA ROCHA;2013;17;726;597;277
FRANCO DA ROCHA;2014;17;847;657;359
FRANCO DA ROCHA;2015;15;717;629;365
FRANCO DA ROCHA;2016;14;842;666;316
FRANCO DA ROCHA;2017;13;749;656;321
FRANCO DA ROCHA;2018;12;766;647;299
FRANCO DA ROCHA;2019;12;684;575;204
GABRIEL MONTEIRO;2001;0;8;0;1
GABRIEL MONTEIRO;2002;0;2;0;3
GABRIEL MONTEIRO;2003;0;7;0;0
GABRIEL MONTEIRO;2004;0;4;1;1
GABRIEL MONTEIRO;2005;0;13;0;0
GABRIEL MONTEIRO;2006;0;12;1;0
GABRIEL MONTEIRO;2007;0;16;2;1
GABRIEL MONTEIRO;2008;0;19;1;2
GABRIEL MONTEIRO;2009;0;7;5;3
GABRIEL MONTEIRO;2010;0;8;1;1
GABRIEL MONTEIRO;2011;0;9;0;1
GABRIEL MONTEIRO;2012;0;9;1;1
GABRIEL MONTEIRO;2013;1;7;0;0
GABRIEL MONTEIRO;2014;0;9;0;0
GABRIEL MONTEIRO;2015;0;8;0;1
GABRIEL MONTEIRO;2016;0;6;0;0
GABRIEL MONTEIRO;2017;0;14;2;0
GABRIEL MONTEIRO;2018;0;5;1;1
GABRIEL MONTEIRO;2019;0;12;0;0
GALIA;2001;0;70;5;1
GALIA;2002;2;74;3;1
GALIA;2003;0;120;10;1
GALIA;2004;0;90;3;0
GALIA;2005;1;73;5;5
GALIA;2006;1;53;2;3
GALIA;2007;2;73;6;1
GALIA;2008;0;66;2;2
GALIA;2009;1;83;11;0
GALIA;2010;3;105;2;1
GALIA;2011;0;118;9;2
GALIA;2012;1;64;6;0
GALIA;2013;1;47;2;2
GALIA;2014;0;44;6;1
GALIA;2015;1;42;1;0
GALIA;2016;1;68;13;1
GALIA;2017;0;97;10;1
GALIA;2018;0;71;9;1
GALIA;2019;0;93;11;2
GARCA;2001;4;438;42;12
GARCA;2002;5;358;26;9
GARCA;2003;0;509;22;18
GARCA;2004;2;611;15;9
GARCA;2005;4;509;34;9
GARCA;2006;1;495;36;10
GARCA;2007;2;526;35;12
GARCA;2008;0;449;32;20
GARCA;2009;2;567;36;15
GARCA;2010;4;563;31;18
GARCA;2011;3;549;47;24
GARCA;2012;2;569;41;18
GARCA;2013;2;486;34;29
GARCA;2014;1;491;56;24
GARCA;2015;1;591;62;51
GARCA;2016;3;639;111;37
GARCA;2017;2;701;57;44
GARCA;2018;1;639;45;37
GARCA;2019;2;631;42;25
GASTAO VIDIGAL;2001;1;46;1;1
GASTAO VIDIGAL;2002;0;62;2;0
GASTAO VIDIGAL;2003;1;33;1;0
GASTAO VIDIGAL;2004;0;50;2;0
GASTAO VIDIGAL;2005;0;32;1;1
GASTAO VIDIGAL;2006;1;26;2;0
GASTAO VIDIGAL;2007;1;35;1;2
GASTAO VIDIGAL;2008;0;23;1;2
GASTAO VIDIGAL;2009;0;27;0;0
GASTAO VIDIGAL;2010;0;36;2;2
GASTAO VIDIGAL;2011;1;53;0;1
GASTAO VIDIGAL;2012;0;40;4;3
GASTAO VIDIGAL;2013;1;33;4;0
GASTAO VIDIGAL;2014;0;21;1;0
GASTAO VIDIGAL;2015;0;18;0;2
GASTAO VIDIGAL;2016;0;27;2;1
GASTAO VIDIGAL;2017;0;25;1;1
GASTAO VIDIGAL;2018;0;14;0;0
GASTAO VIDIGAL;2019;1;21;0;0
GAVIAO PEIXOTO;2001;1;15;9;4
GAVIAO PEIXOTO;2002;0;13;3;1
GAVIAO PEIXOTO;2003;0;21;1;2
GAVIAO PEIXOTO;2004;1;16;1;4
GAVIAO PEIXOTO;2005;0;22;5;1
GAVIAO PEIXOTO;2006;0;30;0;4
GAVIAO PEIXOTO;2007;1;36;0;5
GAVIAO PEIXOTO;2008;0;23;1;4
GAVIAO PEIXOTO;2009;2;11;3;0
GAVIAO PEIXOTO;2010;0;6;1;1
GAVIAO PEIXOTO;2011;0;25;0;2
GAVIAO PEIXOTO;2012;1;16;4;0
GAVIAO PEIXOTO;2013;0;17;9;2
GAVIAO PEIXOTO;2014;0;31;5;1
GAVIAO PEIXOTO;2015;0;13;0;3
GAVIAO PEIXOTO;2016;0;22;2;1
GAVIAO PEIXOTO;2017;0;29;4;7
GAVIAO PEIXOTO;2018;1;16;2;5
GAVIAO PEIXOTO;2019;1;21;3;7
GENERAL SALGADO;2001;0;74;1;3
GENERAL SALGADO;2002;1;78;2;4
GENERAL SALGADO;2003;0;112;0;3
GENERAL SALGADO;2004;0;87;2;3
GENERAL SALGADO;2005;0;102;0;3
GENERAL SALGADO;2006;2;83;1;2
GENERAL SALGADO;2007;0;85;1;4
GENERAL SALGADO;2008;0;60;1;6
GENERAL SALGADO;2009;0;61;3;5
GENERAL SALGADO;2010;1;46;5;3
GENERAL SALGADO;2011;2;51;7;5
GENERAL SALGADO;2012;1;58;5;1
GENERAL SALGADO;2013;1;72;4;1
GENERAL SALGADO;2014;0;55;5;5
GENERAL SALGADO;2015;0;53;5;5
GENERAL SALGADO;2016;0;52;1;2
GENERAL SALGADO;2017;3;60;3;1
GENERAL SALGADO;2018;0;49;6;5
GENERAL SALGADO;2019;0;82;0;5
GETULINA;2001;1;55;1;2
GETULINA;2002;0;61;4;0
GETULINA;2003;1;65;3;0
GETULINA;2004;1;58;3;3
GETULINA;2005;1;80;6;4
GETULINA;2006;0;92;4;2
GETULINA;2007;1;59;1;2
GETULINA;2008;0;96;1;3
GETULINA;2009;0;67;1;2
GETULINA;2010;0;105;7;0
GETULINA;2011;3;69;5;3
GETULINA;2012;0;93;2;8
GETULINA;2013;0;144;8;10
GETULINA;2014;1;105;10;3
GETULINA;2015;1;116;10;6
GETULINA;2016;1;127;5;1
GETULINA;2017;0;121;3;3
GETULINA;2018;1;78;5;1
GETULINA;2019;1;96;3;2
GLICERIO;2001;0;38;2;4
GLICERIO;2002;1;46;4;2
GLICERIO;2003;0;60;1;0
GLICERIO;2004;2;47;1;0
GLICERIO;2005;1;80;3;5
GLICERIO;2006;1;82;3;5
GLICERIO;2007;0;57;2;4
GLICERIO;2008;1;46;0;2
GLICERIO;2009;0;38;3;3
GLICERIO;2010;0;24;2;2
GLICERIO;2011;0;18;1;0
GLICERIO;2012;1;24;2;1
GLICERIO;2013;1;26;6;1
GLICERIO;2014;0;30;3;0
GLICERIO;2015;0;39;2;3
GLICERIO;2016;1;40;0;3
GLICERIO;2017;0;39;1;2
GLICERIO;2018;0;30;1;1
GLICERIO;2019;1;48;3;3
GUAICARA;2001;0;260;9;3
GUAICARA;2002;0;259;4;5
GUAICARA;2003;1;215;17;0
GUAICARA;2004;1;149;13;6
GUAICARA;2005;2;152;8;2
GUAICARA;2006;0;142;10;9
GUAICARA;2007;2;98;8;2
GUAICARA;2008;0;66;9;5
GUAICARA;2009;1;200;21;9
GUAICARA;2010;2;180;14;7
GUAICARA;2011;0;138;21;16
GUAICARA;2012;1;197;25;21
GUAICARA;2013;0;178;12;12
GUAICARA;2014;1;147;35;17
GUAICARA;2015;0;190;30;12
GUAICARA;2016;1;212;12;17
GUAICARA;2017;0;146;11;11
GUAICARA;2018;2;172;19;12
GUAICARA;2019;0;165;14;8
GUAIMBE;2001;1;24;0;0
GUAIMBE;2002;0;26;3;2
GUAIMBE;2003;0;23;2;2
GUAIMBE;2004;0;42;1;0
GUAIMBE;2005;0;66;1;1
GUAIMBE;2006;0;53;2;4
GUAIMBE;2007;0;43;2;4
GUAIMBE;2008;1;59;4;0
GUAIMBE;2009;0;34;1;0
GUAIMBE;2010;1;48;1;1
GUAIMBE;2011;0;54;2;3
GUAIMBE;2012;1;65;6;0
GUAIMBE;2013;1;42;8;3
GUAIMBE;2014;0;42;7;0
GUAIMBE;2015;0;100;6;1
GUAIMBE;2016;0;62;5;0
GUAIMBE;2017;0;61;3;0
GUAIMBE;2018;1;36;1;0
GUAIMBE;2019;1;46;2;4
GUAIRA;2001;7;894;40;27
GUAIRA;2002;4;898;32;18
GUAIRA;2003;3;1127;44;26
GUAIRA;2004;1;1293;57;27
GUAIRA;2005;4;1261;64;21
GUAIRA;2006;6;1304;35;25
GUAIRA;2007;2;1257;55;36
GUAIRA;2008;9;980;50;35
GUAIRA;2009;3;1008;60;59
GUAIRA;2010;5;1004;55;53
GUAIRA;2011;3;759;62;46
GUAIRA;2012;6;674;60;58
GUAIRA;2013;0;657;63;74
GUAIRA;2014;2;675;62;93
GUAIRA;2015;2;734;56;92
GUAIRA;2016;1;607;104;78
GUAIRA;2017;4;554;69;71
GUAIRA;2018;5;563;24;33
GUAIRA;2019;1;453;32;56
GUAPIACU;2001;1;67;6;12
GUAPIACU;2002;2;74;7;8
GUAPIACU;2003;0;130;8;13
GUAPIACU;2004;0;154;6;4
GUAPIACU;2005;0;134;10;2
GUAPIACU;2006;0;123;5;9
GUAPIACU;2007;2;144;12;6
GUAPIACU;2008;0;122;12;11
GUAPIACU;2009;0;139;22;5
GUAPIACU;2010;2;148;9;11
GUAPIACU;2011;0;121;6;9
GUAPIACU;2012;0;146;8;7
GUAPIACU;2013;2;157;7;11
GUAPIACU;2014;1;133;10;8
GUAPIACU;2015;1;146;8;10
GUAPIACU;2016;2;186;12;11
GUAPIACU;2017;1;105;12;11
GUAPIACU;2018;0;122;11;9
GUAPIACU;2019;2;127;12;15
GUAPIARA;2001;1;122;6;4
GUAPIARA;2002;2;155;8;4
GUAPIARA;2003;1;131;12;3
GUAPIARA;2004;1;138;14;2
GUAPIARA;2005;1;147;7;6
GUAPIARA;2006;1;113;11;2
GUAPIARA;2007;1;139;10;2
GUAPIARA;2008;0;127;9;3
GUAPIARA;2009;1;146;8;5
GUAPIARA;2010;3;131;8;3
GUAPIARA;2011;1;106;8;3
GUAPIARA;2012;0;110;4;10
GUAPIARA;2013;1;71;9;4
GUAPIARA;2014;3;46;13;7
GUAPIARA;2015;1;53;11;4
GUAPIARA;2016;0;77;16;11
GUAPIARA;2017;0;76;7;11
GUAPIARA;2018;0;108;7;7
GUAPIARA;2019;2;95;7;6
GUARA;2001;3;587;16;5
GUARA;2002;3;499;33;6
GUARA;2003;4;516;31;5
GUARA;2004;1;465;27;9
GUARA;2005;1;426;18;3
GUARA;2006;5;367;11;5
GUARA;2007;2;373;16;5
GUARA;2008;0;261;22;2
GUARA;2009;4;464;14;8
GUARA;2010;2;425;21;8
GUARA;2011;3;342;19;3
GUARA;2012;1;401;27;3
GUARA;2013;0;341;37;2
GUARA;2014;1;278;24;24
GUARA;2015;3;415;43;17
GUARA;2016;0;508;48;16
GUARA;2017;3;534;39;14
GUARA;2018;1;429;17;10
GUARA;2019;2;385;45;10
GUARACAI;2001;0;39;2;0
GUARACAI;2002;1;62;2;0
GUARACAI;2003;1;109;2;1
GUARACAI;2004;0;69;0;1
GUARACAI;2005;0;72;2;0
GUARACAI;2006;1;73;4;2
GUARACAI;2007;2;100;3;4
GUARACAI;2008;2;102;1;0
GUARACAI;2009;1;113;5;2
GUARACAI;2010;3;74;1;4
GUARACAI;2011;1;52;3;3
GUARACAI;2012;0;57;2;0
GUARACAI;2013;0;71;0;0
GUARACAI;2014;0;46;0;2
GUARACAI;2015;0;30;0;1
GUARACAI;2016;0;44;3;0
GUARACAI;2017;0;50;2;1
GUARACAI;2018;0;46;1;2
GUARACAI;2019;0;35;0;1
GUARACI;2001;2;81;2;1
GUARACI;2002;0;48;2;1
GUARACI;2003;0;61;1;3
GUARACI;2004;3;57;0;4
GUARACI;2005;1;69;4;0
GUARACI;2006;0;98;3;4
GUARACI;2007;1;107;3;5
GUARACI;2008;0;113;3;5
GUARACI;2009;0;128;3;3
GUARACI;2010;0;83;6;8
GUARACI;2011;1;70;9;5
GUARACI;2012;0;64;2;9
GUARACI;2013;1;67;5;7
GUARACI;2014;0;56;1;11
GUARACI;2015;0;56;3;3
GUARACI;2016;0;59;3;7
GUARACI;2017;1;69;6;13
GUARACI;2018;0;74;2;7
GUARACI;2019;0;100;4;6
GUARANI D'OESTE;2001;0;13;1;0
GUARANI D'OESTE;2002;0;5;1;0
GUARANI D'OESTE;2003;0;8;1;0
GUARANI D'OESTE;2004;0;10;0;0
GUARANI D'OESTE;2005;1;11;0;0
GUARANI D'OESTE;2006;0;19;0;0
GUARANI D'OESTE;2007;0;15;1;0
GUARANI D'OESTE;2008;0;19;2;0
GUARANI D'OESTE;2009;0;23;0;0
GUARANI D'OESTE;2010;0;19;1;0
GUARANI D'OESTE;2011;0;14;0;0
GUARANI D'OESTE;2012;0;7;2;1
GUARANI D'OESTE;2013;0;24;1;0
GUARANI D'OESTE;2014;0;19;0;1
GUARANI D'OESTE;2015;0;14;0;1
GUARANI D'OESTE;2016;0;21;1;0
GUARANI D'OESTE;2017;0;17;0;1
GUARANI D'OESTE;2018;0;11;0;1
GUARANI D'OESTE;2019;0;8;1;0
GUARANTA;2001;0;30;9;4
GUARANTA;2002;0;31;5;2
GUARANTA;2003;1;63;8;1
GUARANTA;2004;0;43;7;5
GUARANTA;2005;1;79;9;3
GUARANTA;2006;0;76;0;2
GUARANTA;2007;0;60;3;1
GUARANTA;2008;0;47;6;2
GUARANTA;2009;0;61;6;3
GUARANTA;2010;0;85;8;0
GUARANTA;2011;0;71;15;0
GUARANTA;2012;2;47;6;2
GUARANTA;2013;0;65;7;1
GUARANTA;2014;0;65;8;6
GUARANTA;2015;0;82;6;2
GUARANTA;2016;0;95;9;6
GUARANTA;2017;0;70;8;2
GUARANTA;2018;0;75;8;0
GUARANTA;2019;0;62;6;1
GUARARAPES;2001;1;894;31;8
GUARARAPES;2002;0;895;20;12
GUARARAPES;2003;9;610;26;10
GUARARAPES;2004;10;741;31;6
GUARARAPES;2005;7;1098;56;7
GUARARAPES;2006;2;1030;43;18
GUARARAPES;2007;1;925;49;15
GUARARAPES;2008;3;604;72;10
GUARARAPES;2009;4;531;74;33
GUARARAPES;2010;2;334;40;35
GUARARAPES;2011;2;269;35;20
GUARARAPES;2012;2;276;22;31
GUARARAPES;2013;4;277;42;24
GUARARAPES;2014;3;350;47;27
GUARARAPES;2015;5;279;33;25
GUARARAPES;2016;1;247;34;11
GUARARAPES;2017;5;270;41;8
GUARARAPES;2018;3;310;26;11
GUARARAPES;2019;7;212;28;6
GUARAREMA;2001;2;250;38;60
GUARAREMA;2002;2;264;46;54
GUARAREMA;2003;7;305;52;39
GUARAREMA;2004;4;331;41;50
GUARAREMA;2005;1;279;42;45
GUARAREMA;2006;3;234;36;40
GUARAREMA;2007;1;317;35;39
GUARAREMA;2008;5;284;58;17
GUARAREMA;2009;9;325;61;32
GUARAREMA;2010;1;301;40;20
GUARAREMA;2011;1;337;37;39
GUARAREMA;2012;1;325;36;23
GUARAREMA;2013;4;374;59;44
GUARAREMA;2014;3;334;51;33
GUARAREMA;2015;4;289;53;43
GUARAREMA;2016;0;260;39;27
GUARAREMA;2017;0;242;28;28
GUARAREMA;2018;2;290;63;42
GUARAREMA;2019;3;264;48;63
GUARATINGUETA;2001;12;1180;216;112
GUARATINGUETA;2002;14;1237;240;103
GUARATINGUETA;2003;3;1696;291;119
GUARATINGUETA;2004;25;2040;394;113
GUARATINGUETA;2005;12;1922;384;165
GUARATINGUETA;2006;13;1670;353;161
GUARATINGUETA;2007;12;1513;370;195
GUARATINGUETA;2008;10;1439;383;159
GUARATINGUETA;2009;23;1387;497;203
GUARATINGUETA;2010;23;1372;599;252
GUARATINGUETA;2011;19;1287;443;199
GUARATINGUETA;2012;29;1362;409;186
GUARATINGUETA;2013;18;1171;305;161
GUARATINGUETA;2014;29;925;339;103
GUARATINGUETA;2015;17;979;344;112
GUARATINGUETA;2016;21;1059;374;87
GUARATINGUETA;2017;20;1040;475;146
GUARATINGUETA;2018;38;917;330;126
GUARATINGUETA;2019;18;963;251;88
GUAREI;2001;0;70;2;4
GUAREI;2002;0;69;7;1
GUAREI;2003;1;107;1;3
GUAREI;2004;1;95;11;8
GUAREI;2005;2;74;6;7
GUAREI;2006;1;112;7;1
GUAREI;2007;1;144;4;4
GUAREI;2008;1;115;3;4
GUAREI;2009;2;94;5;7
GUAREI;2010;0;70;6;6
GUAREI;2011;0;74;4;4
GUAREI;2012;0;65;4;12
GUAREI;2013;0;62;7;16
GUAREI;2014;1;106;16;10
GUAREI;2015;2;122;16;12
GUAREI;2016;2;131;7;11
GUAREI;2017;2;183;20;9
GUAREI;2018;1;125;10;17
GUAREI;2019;0;58;4;3
GUARIBA;2001;5;409;73;10
GUARIBA;2002;4;456;34;8
GUARIBA;2003;3;502;74;7
GUARIBA;2004;13;451;61;20
GUARIBA;2005;8;483;31;17
GUARIBA;2006;7;487;28;6
GUARIBA;2007;4;482;38;15
GUARIBA;2008;3;280;24;24
GUARIBA;2009;1;383;73;26
GUARIBA;2010;12;348;57;26
GUARIBA;2011;8;318;47;9
GUARIBA;2012;11;216;36;27
GUARIBA;2013;4;226;29;32
GUARIBA;2014;4;233;47;32
GUARIBA;2015;9;355;55;51
GUARIBA;2016;8;355;112;91
GUARIBA;2017;7;357;130;72
GUARIBA;2018;3;279;65;78
GUARIBA;2019;3;262;68;76
GUARUJA;2001;157;2715;2366;402
GUARUJA;2002;156;3084;2191;387
GUARUJA;2003;130;3685;3106;493
GUARUJA;2004;66;3523;2563;331
GUARUJA;2005;38;3461;2657;401
GUARUJA;2006;62;3460;2044;503
GUARUJA;2007;32;3328;2101;394
GUARUJA;2008;45;2406;1690;436
GUARUJA;2009;53;2514;2457;490
GUARUJA;2010;33;3037;2757;484
GUARUJA;2011;30;3746;3143;621
GUARUJA;2012;55;4098;3191;617
GUARUJA;2013;46;4055;4115;907
GUARUJA;2014;36;3850;3835;671
GUARUJA;2015;17;3295;3304;560
GUARUJA;2016;25;2945;3283;637
GUARUJA;2017;23;2825;3288;627
GUARUJA;2018;20;2626;2428;388
GUARUJA;2019;10;3131;2502;399
GUARULHOS;2001;514;6832;5459;6739
GUARULHOS;2002;587;7811;5543;5449
GUARULHOS;2003;488;7984;6074;4942
GUARULHOS;2004;385;7938;4998;5067
GUARULHOS;2005;348;8070;5123;6289
GUARULHOS;2006;357;8534;5055;5369
GUARULHOS;2007;265;8915;5293;4374
GUARULHOS;2008;255;9975;5741;4468
GUARULHOS;2009;182;9294;6635;4279
GUARULHOS;2010;164;9623;6147;4467
GUARULHOS;2011;199;9481;7179;4980
GUARULHOS;2012;180;10694;7437;6916
GUARULHOS;2013;174;11298;7346;5956
GUARULHOS;2014;180;11483;6411;7475
GUARULHOS;2015;126;10111;10819;6634
